kaunak.txt

khan.txt

ORGANIZATION,KHANخان,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Trucial,NNP,
ORGANIZATION,Sharjah,NNP,

oman.txt

ORGANIZATION,OMANعمان,NNP,
PERSON,Geographical,NNP,
PERSON,Oman,NNP,

zor.txt

ORGANIZATION,ZORزور,NNP,
PERSON,Geographical,NNP,
GPE,Kuwait,NNP,
PERSON,Kuwait,NNP,

nafud.txt

GPE,NAFUD,NNP,
PERSON,Geographical,NNP,
PERSON,Nafud,NNP,

mazara_i_village.txt

ORGANIZATION,MAZARAI,NNP,
ORGANIZATION,VILLAGEمزارعي,NNP,
PERSON,Geographical,NNP,

sahab_subwilayat.txt

ORGANIZATION,SAHAM,NNP,
ORGANIZATION,SUBWILAYATصخم,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Wilayat,NNP,
GPE,Sohar,NNP,
ORGANIZATION,Sultanate,NNP,

muraikhat.txt

PERSON,Geographical,NNP,
PERSON,Singular,NNP,

ali.txt

GPE,ALI,NNP,
GPE,Bahrain,NNP,
GPE,Manamah,NNP,

amarah_town.txt

ORGANIZATION,AMARAH,NNP,
GPE,TOWN,NNP,
GPE,TurkishIraq,NNP,

mahram_wadi.txt

GPE,MAHRAM,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,محرم,JJ,
PERSON,Geographical,NNP,

daiyir.txt

PERSON,Geographical,NNP,
ORGANIZATION,Dashti,NNP,
GPE,Persia,NNP,

chahbar_town.txt

ORGANIZATION,CHAHBAR,NNP,
ORGANIZATION,TOWNچهبارThe,NNP,
LOCATION,Persian,NNP,
ORGANIZATION,چاه,NNP,

larak.txt

ORGANIZATION,LARAK,NNP,
PERSON,Geographical,NNP,
PERSON,Larach,NNP,
GPE,English,NNP,

aqdah.txt

ORGANIZATION,AQDAHعقدهA,NNP,
PERSON,Jabal,NNP,
GPE,Northern,NNP,

masqat_town(1).txt

ORGANIZATION,MASQAT,NNP,
ORGANIZATION,BAY,NNP,
ORGANIZATION,TOWN,NNP,
PERSON,Geographical,NNP,

zubair_town.txt

ORGANIZATION,ZUBAIR,NNP,
ORGANIZATION,TOWNزبير,NNP,
PERSON,Geographical,NNP,
GPE,Turkish,JJ,
GPE,Iraq,NNP,

matti.txt

GPE,MATTI,NNP,
ORGANIZATION,KHAT,NNP,
PERSON,Geographical,NNP,

bayasirah.txt

ORGANIZATION,BAYASIRAHبياسره,NNP,
PERSON,Geographical,NNP,
PERSON,Or,NNP,
PERSON,Baisar,NNP,

salih_qal_at.txt

GPE,SALIH,NNP,
ORGANIZATION,QALAT,NNP,
ORGANIZATION,صالح,JJ,
PERSON,Geographical,NNP,

shamiyah_qadha(2).txt

ORGANIZATION,SHAMIYAH,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Diwaniyah,NNP,
GPE,Baghdad,NNP,
GPE,Turkish,NNP,

kung.txt

ORGANIZATION,KUNGكنگ,NNP,
PERSON,Geographical,NNP,
PERSON,Kumzar,NNP,
ORGANIZATION,HERR,NNP,
PERSON,Kumzar,NNP,
ORGANIZATION,HERR,NNP,

sulutah.txt

ORGANIZATION,SULUTAHسلطه,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,

khamir(2).txt

ORGANIZATION,KHAMIRخمير,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Bastak,NNP,

baqa_al.txt

ORGANIZATION,BAQAA,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Jabal,NNP,

chahbar_bay.txt

ORGANIZATION,CHAHBAR,NNP,
ORGANIZATION,BAY,NNP,
PERSON,Geographical,NNP,

qaru.txt

ORGANIZATION,QARUقارو,NNP,
PERSON,Geographical,NNP,
LOCATION,Persian,NNP,

sharqiyin.txt

ORGANIZATION,SHARQIYINشرقيين,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,
PERSON,Arab,JJ,
ORGANIZATION,Oman,NNP,

utub_bani.txt

ORGANIZATION,ITBAH,NNP,
ORGANIZATION,BANI,NNP,
ORGANIZATION,بني,JJ,
ORGANIZATION,عتبه,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,

habib_bani.txt

GPE,HABIB,NNP,
ORGANIZATION,BANI,NNP,
ORGANIZATION,حبيب,JJ,
PERSON,Geographical,NNP,
ORGANIZATION,Oman,NNP,

sumaismah.txt

ORGANIZATION,SUMAISMAHسميسمه,NNP,
PERSON,Geographical,NNP,
GPE,Qatar,NNP,

awal.txt

GPE,AWAL,NNP,
GPE,Bahrain,NNP,

qafar.txt

ORGANIZATION,QAFARقفار,NNP,
PERSON,Geographical,NNP,
PERSON,Gufar,NNP,
GPE,Jifar,NNP,

najaf_qadha.txt

ORGANIZATION,NAJAF,NNP,
ORGANIZATION,QADHAArticle,NNP,
ORGANIZATION,ContentsNahiyah,NNP,
PERSON,Geographical,NNP,

amama_rah.txt

PERSON,Ammari,NNP,
GPE,Bahrain,NNP,
PERSON,Qatar,NNP,

arabistan_southern.txt

GPE,ARABISTAN,NNP,
ORGANIZATION,SOUTHERN,NNP,
GPE,Arabistan,NNP,
GPE,Persian,JJ,
GPE,Arabistan,NNP,

fao.txt

GPE,FAO,NNP,
PERSON,Geographical,NNP,

hasa_sanjaq.txt

ORGANIZATION,HASA,NNP,
ORGANIZATION,SANJAQ,NNP,
ORGANIZATION,الحسا,JJ,
PERSON,Geographical,NNP,

shivuh.txt

ORGANIZATION,SHIVUHشيوه,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Shibkuh,NNP,
LOCATION,Persian,NNP,

wahaib_bani.txt

GPE,WAHAIB,NNP,
ORGANIZATION,BANI,NNP,
ORGANIZATION,وهيب,JJ,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,

aflaj.txt

GPE,AFLAJ,NNP,
PERSON,Aflag,NNP,
GPE,Aflaj,NNP,
GPE,Aflag,NNP,

shammar_southern.txt

GPE,SHAMMAR,NNP,
ORGANIZATION,SOUTHERN,NNP,
PERSON,Geographical,NNP,

daimaniyat.txt

ORGANIZATION,DAIMANIYATديمانيات,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,SabaJazair,NNP,

na_im.txt

GPE,NAIM,NNP,
PERSON,Geographical,NNP,
PERSON,Naaim,NNP,

sur.txt

ORGANIZATION,سور,JJ,
PERSON,Geographical,NNP,

tangistan.txt

GPE,TANGISTAN,NNP,
PERSON,Geographical,NNP,
LOCATION,Persian,NNP,

khojah_sect.txt

ORGANIZATION,KHŌJAH,NNP,
ORGANIZATION,SECT,NNP,
PERSON,Geographical,NNP,
GPE,Khōjah,NNP,

dam.txt

ORGANIZATION,ILDAMدامالدام,NNP,
PERSON,Geographical,NNP,

suwadi_jazair.txt

GPE,SUWADI,NNP,
ORGANIZATION,JAZAIR,NNP,
ORGANIZATION,سوادي,JJ,
PERSON,Geographical,NNP,

jauf_al_amir.txt

ORGANIZATION,AMIR,NNP,
ORGANIZATION,AMAR,NNP,
ORGANIZATION,العامر,JJ,
ORGANIZATION,جوف,NNP,
PERSON,Geographical,NNP,

muhammareh_district.txt

ORGANIZATION,MUHAMMAREH,NNP,
ORGANIZATION,DISTRICT,NNP,
PERSON,Geographical,NNP,

rud_hilleh_river.txt

ORGANIZATION,RIVERرود,NNP,
PERSON,Geographical,NNP,
GPE,Persia,NNP,

ajaj.txt

GPE,AJAJ,NNP,
PERSON,العجاجSometimes,NNS,
PERSON,Ayay,NNP,
ORGANIZATION,Portuguese,NNPS,

sanaisal_wadi.txt

GPE,SANAISAL,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,سنيسل,JJ,
PERSON,Geographical,NNP,
ORGANIZATION,Dhahirah,NNP,

oqair_barr_al.txt

GPE,OQAIR,NNP,
ORGANIZATION,العقير,JJ,
PERSON,Geographical,NNP,
PERSON,Ojair,NNP,

jau.txt

ORGANIZATION,JAU,NNP,
PERSON,Geographical,NNP,

dhaid.txt

GPE,DHAID,NNP,
PERSON,Geographical,NNP,

masqat_district.txt

ORGANIZATION,MASQAT,NNP,
ORGANIZATION,DISTRICT,NNP,
PERSON,Geographical,NNP,

dih_Kuhneh.txt

ORGANIZATION,DIH,NNP,
ORGANIZATION,KUHNEHده,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Shabankareh,NNP,
LOCATION,Persian,NNP,

fawars.txt

ORGANIZATION,FAWARSفوارس,NNP,
PERSON,Geographical,NNP,
PERSON,Or,NNP,
PERSON,Farisi,NNP,
LOCATION,Persian,NNP,

jashk_district.txt

ORGANIZATION,JASHK,NNP,
ORGANIZATION,DISTRICT,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Jashk,NNP,

ghanam.txt

GPE,GHANAM,NNP,
ORGANIZATION,الغنم,JJ,
PERSON,Geographical,NNP,

salali.txt

ORGANIZATION,SALALIسلالي,NNP,
PERSON,Geographical,NNP,
GPE,Dhafrah,NNP,

rahbiyin.txt

ORGANIZATION,RAHBIYINرحبيين,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,
LOCATION,Eastern,NNP,
ORGANIZATION,Oman,NNP,
GPE,Ghafiri,NNP,

qaliddi_wadi_al.txt

GPE,QALIDDI,NNP,
ORGANIZATION,القلدي,JJ,
PERSON,Geographical,NNP,

liwa_town(1).txt

ORGANIZATION,LIWA,NNP,
ORGANIZATION,TOWNلوى,NNP,
PERSON,Geographical,NNP,

lajal_wadi.txt

GPE,LAJAL,NNP,
ORGANIZATION,WADI,NNP,
PERSON,Geographical,NNP,
LOCATION,Western,JJ,

hishm_hashim_bani.txt

PERSON,Geographical,NNP,
PERSON,Singular,NNP,
ORGANIZATION,Jaalan,NNP,

mahot.txt

ORGANIZATION,MAHŌTمحوت,NNP,
PERSON,Geographical,NNP,
PERSON,Ghubbat,NNP,
GPE,Oman,NNP,

manasir.txt

PERSON,Geographical,NNP,
PERSON,Singular,NNP,
ORGANIZATION,Trucial,NNP,

wabrah.txt

ORGANIZATION,WABRAHوبره,NNP,
PERSON,Geographical,NNP,
GPE,Summan,NNP,

sharifat.txt

ORGANIZATION,SHARIFATشريفات,NNP,
PERSON,Geographical,NNP,
PERSON,Arab,JJ,
ORGANIZATION,Jarrahi,NNP,

jharrahi_district.txt

ORGANIZATION,JARRAHI,NNP,
ORGANIZATION,DISTRICT,NNP,
PERSON,Geographical,NNP,
LOCATION,Southern,NNP,

rifa__ash_sharqi.txt

ORGANIZATION,الشرقي,NNP,
PERSON,Geographical,NNP,

behbehan.txt

ORGANIZATION,BEHBEHANبهبهان,NNP,
PERSON,Geographical,NNP,
GPE,Fars,NNP,
GPE,Behbehan,NNP,

sahul(1).txt

ORGANIZATION,SAHULسهول,NNP,
PERSON,Geographical,NNP,
PERSON,Arab,JJ,
LOCATION,Southern,NNP,

zarqan(1).txt

ORGANIZATION,ZARQANزرقان,NNP,
PERSON,Geographical,NNP,
PERSON,Arab,JJ,
LOCATION,Southern,NNP,
GPE,Bawiyeh,NNP,

ataibah.txt

GPE,ATAIBAH,NNP,
PERSON,Ataibi,NNP,
GPE,Ataibah,NNP,

wahibah_al.txt

GPE,WAHIBAH,NNP,
ORGANIZATION,AL,NNP,
ORGANIZATION,وهيبه,JJ,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,

tawairij.txt

ORGANIZATION,TAWAIRIJطويريج,NNP,
PERSON,Geographical,NNP,
GPE,TurkishIraq,NNP,

fasht.txt

GPE,FASHT,NNP,
ORGANIZATION,FASHT,NNP,
ORGANIZATION,خور,JJ,
ORGANIZATION,فشت,NNP,
PERSON,Geographical,NNP,

miyayihah.txt

ORGANIZATION,MIYAYIHAHميايحه,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,
ORGANIZATION,Oman,NNP,
ORGANIZATION,BaniGhafirبني,NNP,

salalah.txt

ORGANIZATION,SALALAHصلاله,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Dhufar,NNP,

kalba_khor.txt

GPE,KALBA,NNP,
ORGANIZATION,KHOR,NNP,
ORGANIZATION,كلبا,JJ,
PERSON,Geographical,NNP,
PERSON,Khor,NNP,

bahlah.txt

GPE,BAHLAHبهلهA,NNP,
ORGANIZATION,Oman,NNP,
GPE,Oman,NNP,

kharus_wadi_bani.txt

GPE,KHARUS,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,بني,JJ,
PERSON,Geographical,NNP,
LOCATION,Western,JJ,

anafijeh.txt

PERSON,Arab,NNP,
ORGANIZATION,Al,NNP,

hanifah_wadi.txt

GPE,HANIFAH,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,حليفه,JJ,
PERSON,Geographical,NNP,
PERSON,Jabal,NNP,

manamah.txt

GPE,MANAMAH,NNP,
PERSON,Geographical,NNP,

shabankareh.txt

GPE,SHABANKAREH,NNP,
PERSON,Geographical,NNP,

kadhimain_qadha.txt

ORGANIZATION,KADHIMAIN,NNP,
ORGANIZATION,QADHAكاظمين,NNP,
PERSON,Geographical,NNP,
GPE,Turks,NNP,
PERSON,Kazimiyah,NNP,

dair.txt

ORGANIZATION,DAIRالدير,NNP,
PERSON,Geographical,NNP,
GPE,Muharraq,NNP,
GPE,Bahrain,NNP,

tigris.txt

GPE,TIGRIS,NNP,
ORGANIZATION,TIJLAH,NNP,
PERSON,Geographical,NNP,

haffar.txt

ORGANIZATION,HAFFARحفار,NNP,
PERSON,Geographical,NNP,
PERSON,Haffar,NNP,

asuh_darveh.txt

GPE,ASUH,NNP,
ORGANIZATION,DARVEH,NNP,
PERSON,آسوهA,JJ,
ORGANIZATION,Shibkuh,NNP,
GPE,Persia,NNP,

na_air_sir_bu.txt

GPE,NAAIR,NNP,
ORGANIZATION,SIR,NNP,
PERSON,Geographical,NNP,

yah.txt

ORGANIZATION,YAHياح,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Kuwait,NNP,
PERSON,Jahrah,NNP,
PERSON,Batih,NNP,

balarud.txt

ORGANIZATION,BALARUD,NNP,
ORGANIZATION,BILARUDبلارود,NNP,
PERSON,Geographical,NNP,
GPE,Northern,NNP,
PERSON,Qilab,NNP,

naqbiyin.txt

ORGANIZATION,NAQBIYINنقبيين,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,
PERSON,Arab,JJ,
ORGANIZATION,Sharjah,NNP,

awazim.txt

PERSON,Azimi,NNP,
PERSON,Bedouin,NNP,
GPE,Eastern,NNP,
ORGANIZATION,Kuwait,NNP,

auf_wadi_bani.txt

GPE,AUF,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,بني,JJ,
ORGANIZATION,Oman,NNP,
PERSON,Wadi,NNP,

warai_ah.txt

GPE,WARAIAH,NNP,
PERSON,Geographical,NNP,

rumaithah.txt

ORGANIZATION,RUMAITHAHرميثه,NNP,
PERSON,Geographical,NNP,
GPE,Turkish,JJ,
GPE,Iraq,NNP,

mijlas_wadi.txt

GPE,MIJLAS,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,مجلاس,JJ,
PERSON,Geographical,NNP,

sirri.txt

ORGANIZATION,SIRRI,NNP,
PERSON,Geographical,NNP,
GPE,English,NNP,

batinah.txt

GPE,BATINAH,NNP,
PERSON,Geographical,NNP,

tiwi_wadi.txt

GPE,TAIWI,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,طيري,JJ,
PERSON,Geographical,NNP,
LOCATION,Eastern,NNP,

sanfan_al_hanna.txt

PERSON,Geographical,NNP,
ORGANIZATION,Hasa,NNP,

jammah.txt

PERSON,Geographical,NNP,
LOCATION,Western,JJ,
ORGANIZATION,Batinah,NNP,

hamdan.txt

ORGANIZATION,HAMDANحمدان,NNP,
PERSON,Geographical,NNP,
GPE,Turkish,JJ,
GPE,Iraq,NNP,

badiyah.txt

ORGANIZATION,Sharqiyah,NNP,
ORGANIZATION,Oman,NNP,

baghdad_city.txt

GPE,BAGHDAD,NNP,
GPE,Baghdad,NNP,
ORGANIZATION,Wilayat,NNP,

hajar.txt

ORGANIZATION,HAJARحجر,NNP,
PERSON,Geographical,NNP,
PERSON,Hujur,NNP,

qran.txt

ORGANIZATION,QRANالقران,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Hasa,NNP,

hamriyah.txt

PERSON,Geographical,NNP,
ORGANIZATION,Trucial,NNP,

jazirah.txt

ORGANIZATION,JAZIRAHجزيره,NNP,
PERSON,Geographical,NNP,
GPE,Baghdad,NNP,
GPE,Baghdad,NNP,
GPE,TurkishIraq,NNP,

jabir_bani.txt

GPE,JABIR,NNP,
ORGANIZATION,BANI,NNP,
ORGANIZATION,جابر,JJ,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,

araqi.txt

GSP,ARAQIعراقيA,NNP,
ORGANIZATION,Dhahirah,NNP,
ORGANIZATION,Oman,NNP,
PERSON,Wadi,NNP,

ruwi.txt

ORGANIZATION,RUWIروي,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Masqat,NNP,
ORGANIZATION,Oman,NNP,

dabaisi.txt

ORGANIZATION,DABAISIدبيسي,NNP,
PERSON,Geographical,NNP,

kahafah.txt

ORGANIZATION,KAHÁFAHكهفه,NNP,
PERSON,Geographical,NNP,
PERSON,Chaháfah,NNP,
ORGANIZATION,Jabal,NNP,

hajar_khatt.txt

GPE,HAJAR,NNP,
ORGANIZATION,KHATT,NNP,
PERSON,Geographical,NNP,

zakhnuniyah.txt

PERSON,Geographical,NNP,
ORGANIZATION,Hasa,NNP,

shatrat_al_muntafik_qadha.txt

ORGANIZATION,QADHAشطرة,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Muntafik,NNP,
ORGANIZATION,Basrah,NNP,

dhrumah.txt

ORGANIZATION,DHRUMAHضرمه,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Aridh,NNP,
GPE,Najd,NNP,

persian_coast.txt

GPE,PERSIAN,NNP,
ORGANIZATION,THE,NNP,
ORGANIZATION,PERSIAN,NNP,
PERSON,Geographical,NNP,

hindiyah_shatt_al.txt

GPE,HINDIYAH,NNP,
ORGANIZATION,الهنديه,JJ,
PERSON,Geographical,NNP,

jashk_I.txt

GPE,JASHK,NNP,
ORGANIZATION,NEW,JJ,

mahadhah.txt

GPE,MAHADHAH,NNP,
PERSON,Geographical,NNP,

muharraq_island.txt

ORGANIZATION,MUHARRAQ,NNP,
ORGANIZATION,ISLAND,NNP,
PERSON,Geographical,NNP,
PERSON,Bahrain,NNP,

mubarraz.txt

PERSON,Geographical,NNP,
ORGANIZATION,Hasa,NNP,
PERSON,Hofuf,NNP,

morrah_al.txt

GPE,MORRAH,NNP,
ORGANIZATION,AL,NNP,
PERSON,Geographical,NNP,

salih_nabi.txt

GPE,SALIH,NNP,
ORGANIZATION,NABI,NNP,
ORGANIZATION,صالح,JJ,
PERSON,Geographical,NNP,
GPE,Bahrain,NNP,

arzanah(1).txt

ORGANIZATION,ARZANAHارزنهAn,NNP,
ORGANIZATION,Abu,NNP,
GPE,Trucial,NNP,

radaif.txt

ORGANIZATION,RADAIFردائف,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Hasa,NNP,

asis_badd_al.txt

GPE,ASIS,NNP,
ORGANIZATION,BADD,NNP,
PERSON,الاسيسA,JJ,
ORGANIZATION,Sanjaq,NNP,
GPE,Hasa,NNP,

fantas.txt

ORGANIZATION,FANTASفنطاس,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Adan,NNP,
ORGANIZATION,Kuwait,NNP,

failakah_island.txt

ORGANIZATION,FAILAKAH,NNP,
ORGANIZATION,ISLAND,NNP,
PERSON,Geographical,NNP,
GPE,British,JJ,

aziziyah_qadha.txt

ORGANIZATION,AZIZIYAH,NNP,
ORGANIZATION,Sanjaq,NNP,
GPE,Baghdad,NNP,
ORGANIZATION,Wilayat,NNP,

kumzar.txt

ORGANIZATION,KUMZARكمزار,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Oman,NNP,

kuwait_principality.txt

ORGANIZATION,KUWAIT,NNP,
PERSON,Geographical,NNP,
PERSON,Strategical,NNP,

sharjah_town.txt

ORGANIZATION,SHARJAH,NNP,
ORGANIZATION,TOWNشارجه,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,شارقه,NNP,

bawiyeh.txt

PERSON,Geographical,NNP,
PERSON,Singular,NNP,
PERSON,Arab,NNP,
LOCATION,Southern,NNP,

khadhir_bani.txt

GPE,KHADHIR,NNP,
ORGANIZATION,BANI,NNP,
ORGANIZATION,خضير,JJ,
PERSON,Geographical,NNP,
LOCATION,Southern,NNP,

sakak.txt

GPE,SAKAK,NNP,
PERSON,Geographical,NNP,

awamir.txt

PERSON,Amiri,NNP,
PERSON,Arab,NNP,
GPE,Oman,NNP,
PERSON,Nizariyah,NNP,
PERSON,Hinawiyah,NNP,

dizful_district.txt

ORGANIZATION,DIZFUL,NNP,
ORGANIZATION,DISTRICT,NNP,
PERSON,Geographical,NNP,
GPE,Persia,NNP,

audhan_zor_al.txt

GPE,AUDHAN,NNP,
ORGANIZATION,ZOR,NNP,
ORGANIZATION,الاوذانA,JJ,
ORGANIZATION,Hasa,NNP,

aid.txt

PERSON,Bedouins,NNP,
ORGANIZATION,Kharj,NNP,
LOCATION,Southern,NNP,

ziyainah.txt

GPE,ZIYAINAH,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,

hamaid.txt

ORGANIZATION,HAMAIDحميد,NNP,
PERSON,Geographical,NNP,
PERSON,Arab,NNP,
LOCATION,Southern,NNP,

aqal.txt

ORGANIZATION,AQALالعقلA,NNP,
ORGANIZATION,Qatar,NNP,

hajar_western.txt

GPE,HAJAR,NNP,
ORGANIZATION,WESTERN,NNP,
PERSON,Geographical,NNP,

janjireh.txt

ORGANIZATION,JANJIREHجنجيره,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Jarrahi,NNP,

moz_birkata.txt

GPE,MOZ,NNP,
ORGANIZATION,BIRKATA,NNP,
ORGANIZATION,الموز,JJ,
PERSON,Geographical,NNP,
ORGANIZATION,Oman,NNP,

dohah.txt

GPE,DŌHAH,NNP,
PERSON,Geographical,NNP,

umr_wadi_bani.txt

GPE,UMR,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,بني,JJ,
ORGANIZATION,عمر,NNP,
PERSON,Geographical,NNP,
LOCATION,Western,JJ,

gharif.txt

ORGANIZATION,GHARIFغريف,NNP,
PERSON,Geographical,NNP,

ibra.txt

ORGANIZATION,BIRAابرا,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Sharqiyah,NNP,

anizah.txt

GPE,ANIZAH,NNP,
PERSON,Anizi,NNP,

khatam.txt

ORGANIZATION,KHATAMختم,NNP,
PERSON,Geographical,NNP,
PERSON,Khatam,NNP,
GPE,Dhafrah,NNP,

tiwi_village.txt

ORGANIZATION,TAIWI,NNP,
PERSON,Geographical,NNP,
PERSON,Wadi,NNP,

jabir_wadi_II.txt

GPE,JABIR,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,بني,JJ,
ORGANIZATION,جابر,NNP,
PERSON,Geographical,NNP,

manah.txt

ORGANIZATION,MANAHمنح,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Oman,NNP,
PERSON,Oman,NNP,

jabrin.txt

ORGANIZATION,JABRINجبرين,NNP,
PERSON,Geographical,NNP,
PERSON,Yabrin,NNP,

faid.txt

ORGANIZATION,FAIDفيد,NNP,
PERSON,Geographical,NNP,
GPE,Jabal,NNP,

janaim_umm.txt

GPE,JANAIB,NNP,
ORGANIZATION,UMM,NNP,
ORGANIZATION,جنيب,JJ,
PERSON,Geographical,NNP,

musandam.txt

ORGANIZATION,MUSANDAMمسندم,NNP,
PERSON,Geographical,NNP,
GPE,English,NNP,

ajman_tribe.txt

ORGANIZATION,AJMAN,NNP,
PERSON,Arab,NNP,
GPE,Eastern,NNP,
PERSON,Ajmi,NNP,

khaburah.txt

ORGANIZATION,KHABURAHخابوره,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Batinah,NNP,
ORGANIZATION,Sultanate,NNP,
GPE,Oman,NNP,

farangi.txt

GPE,FARANGI,NNP,
ORGANIZATION,الفرنگي,JJ,
PERSON,Geographical,NNP,
GPE,Turkish,JJ,
GPE,Iraq,NNP,

samail_wadi.txt

GPE,SAMAIL,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,سمائل,JJ,
PERSON,Geographical,NNP,

fakkan_khor.txt

GPE,FAKKAN,NNP,
ORGANIZATION,KHOR,NNP,
PERSON,Geographical,NNP,

dilaim.txt

GPE,DILAIM,NNP,
PERSON,Geographical,NNP,
PERSON,Arab,JJ,
GPE,Mesopotamia,NNP,

dizful_town.txt

ORGANIZATION,DIZFUL,JJ,
ORGANIZATION,TOWN,NNP,
GPE,Dizful,NNP,
ORGANIZATION,Diz,NNP,

jana_at.txt

PERSON,Geographical,NNP,
PERSON,Singular,NNP,
ORGANIZATION,Sahul,NNP,
GPE,Najd,NNP,

qatif_town.txt

ORGANIZATION,QATIF,NNP,
GPE,TOWN,NNP,
PERSON,Geographical,NNP,

ghuraib.txt

GPE,GHURAIB,NNP,
ORGANIZATION,ABU,NNP,
ORGANIZATION,غريب,JJ,
PERSON,Geographical,NNP,

diyalah.txt

ORGANIZATION,DIYALAHدياله,NNP,
PERSON,Geographical,NNP,
GPE,Persian,JJ,
GPE,Baghdad,NNP,

sadair.txt

GPE,SADAIR,NNP,
PERSON,Geographical,NNP,

dhakhirah.txt

GPE,DHAKHIRAH,NNP,
PERSON,Geographical,NNP,

ghafalah.txt

PERSON,Geographical,NNP,
PERSON,Singular,NNP,
PERSON,Arab,NNP,

muharraq_town.txt

ORGANIZATION,MUHARRAQ,NNP,
PERSON,Geographical,NNP,
GPE,Muharraq,NNP,

oman_sultanate.txt

ORGANIZATION,OMAN,NNP,
ORGANIZATION,SULTANATE,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Sultanate,NNP,

gupal.txt

ORGANIZATION,GUPALكوپال,NNP,
PERSON,Geographical,NNP,
PERSON,Arabs,NNP,
PERSON,Gōbal,NNP,

arabistan.txt

GPE,ARABISTAN,NNP,
GPE,Persia,NNP,

qalai_ah_khor_al.txt

GPE,QALAIAH,NNP,
ORGANIZATION,القليعه,JJ,
PERSON,Geographical,NNP,

qahtan.txt

ORGANIZATION,QAHTANقحطان,NNP,
PERSON,Geographical,NNP,
PERSON,Qahtani,NNP,

kurd_al_bu.txt

GPE,KURD,NNP,
ORGANIZATION,AL,NNP,
ORGANIZATION,بو,JJ,
ORGANIZATION,كرد,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Arabic,NNP,

ali_al_gharbi.txt

GPE,TurkishIraq,NNP,
GPE,Tigris,NNP,

diwaniyah_qadha.txt

ORGANIZATION,DIWANIYAH,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Sanjaq,NNP,

qara_tribe.txt

ORGANIZATION,QARA,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Samhan,NNP,

bakhtiyari_tribe.txt

